event_id,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor_1,assoc_actor1,inter1,actor2,assoc_actor2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
SOM56141,23-March-2026,2026,1,Political violence,Battles,Armed clash,Hawiye-Gaaljecel Sub-Clan Militia (Somalia),,4,Police Forces of Somalia (2022-) Southwest Special Police Forces,,1,14,,706,Eastern Africa,Somalia,Lower Shabelle,Wanla Weyn,,Wanla Weyne,2.6195,44.8936,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 23 March 2026, Hawiye-Gaaljecel sub-clan militia clashed with Southwest Special Police Forces (SWSPF), including their commander, in Wanla Weyne town (Wanla Weyn, Lower Shabelle). There were no casualties.",0,,1774908916
SOM56143,23-March-2026,2026,1,Political violence,Battles,Armed clash,Darod-Warsangeli-Nuux Cumar Sub-Clan Militia (Somalia),,4,Isaaq-Habar Jeclo Sub-Clan Militia (Somalia),,4,44,,706,Eastern Africa,Somalia,Sanaag,Ceerigaabo,,Waqdariya,11.1179,47.7935,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 23 March 2026, Darod-Warsangeli-Nuux Cumar sub-clan militia and Isaaq-Habar Jeclo sub-clan militia clashed in Waqdariya village (Ceerigaabo, Sanaag). The motive was due to land dispute and clan revenge. More than 8 people were killed, and 15 others were injured.",8,,1774983109
SOM56145,23-March-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Middle Shabelle,Jowhar,,War-Ciise,2.8076,45.7197,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 23 March 2026, government security forces (SNA) clashed with Al Shabaab in War-Ciise village (Jowhar, Middle Shabelle). Casualties unknown.",0,,1774922350
SOM56147,23-March-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Islamic State Somalia Province,,2,,,0,20,,706,Eastern Africa,Somalia,Bari,Qandala,,Xarago,10.981,50.3301,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 23 March 2026, Islamic State Somalia Province were observed in the vicinity of Xarago village (Qandala, Bari).",0,,1774983109
SOM56150,23-March-2026,2026,1,Political violence,Battles,Armed clash,Hawiye-Hawadle Sub-Clan Militia (Somalia),,4,Al Shabaab,,2,24,,706,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Yasooman,4.0556,45.749,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 23 March 2026, Hawiye-Hawadle sub-clan militia clashed with Al Shabaab on the outskirts of Yasooman village (Bulo Burto, Hiraan). There were no casualties.",0,,1774983109
SOM56156,23-March-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) National Intelligence and Security Agency,,1,Police Forces of Somalia (2022-),,1,11,,706,Eastern Africa,Somalia,Gedo,Belet Xaawo,,Belet Xaawo,3.7807,41.8943,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 23 March 2026, government security forces (NISA) and police forces clashed in Belet Xaawo town (Belet Xaawo, Gedo). The motive of the clash was unknown. One soldier was arrested. There were no casualties.",0,,1775609918
SOM56046,24-March-2026,2026,1,Political violence,Battles,Armed clash,Hawiye-Hawadle Sub-Clan Militia (Somalia),,4,Al Shabaab,,2,24,,706,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Aborey,4.0104,45.6813,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 24 March 2026, Hawiye-Hawadle sub-clan militia ambushed Al Shabaab on the outskirts of Aborey village (Bulo Burto, Hiraan). There were no casualties.",0,,1774983109
SOM56063,24-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,8,28,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Buufow Bacaad,1.7493,44.7437,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 24 March 2026, overnight, Al Shabaab clashed with AUSSOM UPDF troops at a base in Buufow Bacaad village (Marka, Lower Shabelle). The clash was initiated with RPGs and PKMs. There were no casualties. Al Shabaab claimed responsibility.",0,,1774922350
SOM56089,24-March-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,2,,,0,20,,706,Eastern Africa,Somalia,Bakool,Xudur,,Hudur,4.1237,43.8915,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 24 March 2026, Al Shabaab fighters were seen patrolling major roads near Hudur (Xudur, Bakool).",0,,1774983109
SOM56093,24-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,8,28,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Janaale,1.8,44.7,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 24 March 2026, overnight, Al Shabaab clashed with AUSSOM UPDF troops at a base in Janaale town (Marka, Lower Shabelle). There were no casualties. Al Shabaab claimed responsibility.",0,,1774983109
SOM56098,24-March-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Special Forces,,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Middle Juba,Jilib,,Kunyo Barrow,0.8014,43.3837,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 24 March 2026, government security forces (Danab) ambushed Al Shabaab checkpoint in Cali Farxaan area near Kunyo Barrow village (Jilib, Middle Juba). 1 senior militant and an unspecified number of fighters were killed (unspecified fatalities coded as 3). Fatalities coded as 4 (1 senior militant + 3 unspecified number of fighters).",4,,1774983109
SOM56101,24-March-2026,2026,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,,,0,20,,706,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Maxaas,4.3934,46.0882,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 24 March 2026, a roadside IED planted by suspected Al Shabaab exploded at a rural settlement between Suuba Gadud and Maxaas town (Bulo Burto, Hiraan). There were no casualties.",0,,1774983109
SOM56104,24-March-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Labor Group (Somalia),6,,,0,60,,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Hawl Wadaag,2.048,45.32,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 24 March 2026, business owners and traders protested in the Suuqa Bakaraha neighborhood in Mogadishu - Hawl Wadaag (Banadir) against land evictions by local administrations.",0,crowd size=no report,1774908916
SOM56110,24-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,8,28,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Mubaarak,1.9167,44.7733,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 24 March 2026, overnight, Al Shabaab clashed with AUSSOM UPDF troops at a base in Mubaarak village (Qoryooley, Lower Shabelle). There were no casualties. Al Shabaab claimed responsibility.",0,,1774983109
SOM56121,24-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,8,28,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Qoryooley,1.7878,44.53,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 24 March 2026, overnight, Al Shabaab clashed with AUSSOM UPDF troops at a base in Qoryooley town (Qoryooley, Lower Shabelle). There were no casualties. Al Shabaab claimed responsibility.",0,,1774983109
SOM56128,24-March-2026,2026,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State Somalia Province,,2,Military Forces of Somalia (2022-) Puntland Dervish Force,,1,12,,706,Eastern Africa,Somalia,Bari,Qandala,,Sheebaab,11.081,49.908,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 24 March 2026, Islamic State Somalia Province fired several mortar shells targeting the Puntland Dervish Force at a base in Sheebaab village (Qandala, Bari). Some of the mortars landed inside the bases and another damaged the Golis telecommunication mast. There were no casualties.",0,,1774922350
SOM56140,24-March-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Police Forces of Somalia (2022-) Southwest Special Police Forces,,1,,,0,10,,706,Eastern Africa,Somalia,Bakool,Waajid,,Waajid,3.8096,43.2463,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 24 March 2026, several Southwest Special Police Forces (SWSPF) were deployed to Waajid town (Waajid, Bakool) amid fears of defection to the federal government.",0,,1774983109
SOM56151,24-March-2026,2026,1,Political violence,Battles,Armed clash,Hawiye-Hawadle Sub-Clan Militia (Somalia),,4,Al Shabaab,,2,24,,706,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Yasooman,4.0556,45.749,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 24 March 2026, Hawiye-Hawadle sub-clan militia ambushed Al Shabaab on the outskirts of Yasooman village (Bulo Burto, Hiraan). There were no casualties.",0,,1774983109
SOM56052,25-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Awdheegle,1.9833,44.8333,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 25 March 2026, an IED planted by Al Shabaab exploded, targeting government security forces (SNA) convoy between Mubaarak and Awdheegle village (Afgooye, Lower Shabelle). Al Shabaab claimed to have killed 1 soldier and injured another.",1,,1774983109
SOM56057,25-March-2026,2026,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Civilians (Somalia),Government of Somalia (2022-),7,27,Civilian targeting,706,Eastern Africa,Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 25 March 2026, overnight, an IED planted by exploded at the gate of the house of a member of Federal Government of Somalia (FGS) in Hawlwadag neighborhood in Baidoa town (Baydhaba, Bay). The IED explosion resulted into damage of the gate. There were no casualties. Al Shabaab claimed responsibility.",0,,1774983109
SOM56058,25-March-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Government of Somalia (2022-) Southwest Administration,6,,,0,60,,706,Eastern Africa,Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 25 March 2026, local authority organized a protest in Baidoa town (Baydhaba, Bay) against the Federal Government of Somalia (FGS). The protesters chanted slogans directed at the FGS, and both local authority members and Southwest State ministers attended protest.",0,crowd size=no report,1774983109
SOM56064,25-March-2026,2026,1,Strategic developments,Strategic developments,Looting/property destruction,Islamic State Somalia Province,,2,Civilians (Somalia),Pastoralists (Somalia),7,27,,706,Eastern Africa,Somalia,Bari,Qandala,,Buuraha Cali Miskat,10.8548,49.7434,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Looting: On 25 March 2026, Islamic State Somalia Province looted goats from civilian pastoralists in Buuraha Cali Miskat (Qandala, Bari). The pastoralists were in search of pasture and water.",0,,1776191110
SOM56074,25-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Daarasalaam,1.9221,44.7871,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 25 March 2026, Al Shabaab clashed with government security forces (SNA) in Daarasalaam village (Qoryooley, Lower Shabelle). There were no casualties.",0,,1774983109
SOM56075,25-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,8,28,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Daarasalaam,1.9221,44.7871,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 25 March 2026, Al Shabaab clashed with AUSSOM UPDF in Daarasalaam village (Qoryooley, Lower Shabelle). There were no casualties.",0,,1774983109
SOM56094,25-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Janaale,1.8,44.7,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 25 March 2026, Al Shabaab clashed with government security forces (SNA) traveling between Bulo-Dhurow and Janaale town (Marka, Lower Shabelle). Casualties unknown.",0,,1774983109
SOM56102,25-March-2026,2026,1,Political violence,Violence against civilians,Abduction/forced disappearance,Pirates (Somalia),,3,Civilians (International),Labor Group (International),7,37,Civilian targeting,706,Eastern Africa,Somalia,,,,Northwestern Indian Ocean,11.609,62.227,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 25 March 2026, Somali pirates hijacked an Iranian-flagged vessel, an ALWASEEMI 786, passing at around 400 nautical miles east of Mogadishu, in the Northwestern Indian Ocean.",0,,1774908916
SOM56105,25-March-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Labor Group (Somalia),6,,,0,60,,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Hawl Wadaag,2.048,45.32,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 25 March 2026, hundreds of traders at Bakaara Market protested in Mogadishu - Hawl Wadaag (Banadir), accusing the government of attempting to transfer their land to wealthy businessmen linked to officials. The traders blocked the roads (means unspecified) leading to the market, expressing their anger over the decision.",0,crowd size=hundreds,1774908916
SOM56111,25-March-2026,2026,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Al Shabaab,,2,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,8,28,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Mubaarak,1.9167,44.7733,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 25 March 2026, Al Shabaab fired seven mortar rounds at an AUSSOM UPDF at defensive base in Mubaarak village (Qoryooley, Lower Shabelle). At least five of the mortar shells landed in and around the base. Al Shabaab claimed to have killed 7 soldiers and injured 14 others.",7,,1774983109
SOM56116,25-March-2026,2026,1,Strategic developments,Strategic developments,Looting/property destruction,Islamic State Somalia Province,,2,Civilians (Somalia),,7,27,,706,Eastern Africa,Somalia,Bari,Qandala,,Qandala,11.471,49.8726,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Looting: On 25 March 2026, Islamic State Somalia Province stole animals from civilians on the outskirts of Danyo village near Qandala town (Qandala, Bari).",0,,1774983109
SOM56122,25-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Qoryooley,1.7878,44.53,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 25 March 2026, Al Shabaab clashed with government security forces (SNA) on the outskirts of Qoryooley town (Qoryooley, Lower Shabelle). There were no casualties.",0,,1774983109
SOM56126,25-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Shalaambood,1.7087,44.6961,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 25 March 2026, Al Shabaab clashed with government security forces (SNA) at a base in Shalaambood village (Marka, Lower Shabelle). There were no casualties.",0,,1774983109
SOM56133,25-March-2026,2026,1,Political violence,Violence against civilians,Attack,Islamic State Somalia Province,,2,Civilians (Somalia),Pastoralists (Somalia),7,27,Civilian targeting,706,Eastern Africa,Somalia,Bari,Qandala,,Sixna,11.061,50.2123,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 25 March 2026, Islamic State Somalia Province attacked and injured a civilian pastoralist near Sixna village (Qandala, Bari).",0,,1774983109
SOM56050,26-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Awbocow,1.985,45.0018,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 March 2026, Al Shabaab clashed with government security forces (SNA) in Awbocow village (Afgooye, Lower Shabelle). There were no casualties.",0,,1774983109
SOM56053,26-March-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Awdheegle,1.9833,44.8333,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 March 2026, government security forces (SNA) clashed with Al Shabaab near Awdheegle village (Afgooye, Lower Shabelle). 3 fighters were killed.",3,,1774983109
SOM56086,26-March-2026,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Unidentified Military Forces,,8,Al Shabaab,,2,28,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Doon Buraale,1.7276,44.4434,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 March 2026, international forces (coded as Unidentified Military Forces) conducted an airstrike targeting Al Shabaab in Doon Buraale village (Qoryooley, Lower Shabelle). Casualties unknown.",0,,1774922350
SOM56099,26-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Lafoole,2.0833,45.1667,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 March 2026, Al Shabaab clashed with government security forces (SNA) in Lafoole village (Afgooye, Lower Shabelle). There were no casualties.",0,,1774922350
SOM56106,26-March-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Labor Group (Somalia),6,,,0,60,,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Hawl Wadaag,2.048,45.32,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 March 2026, business owners and traders protested in the Suuqa Bakaraha neighborhood in Mogadishu - Hawl Wadaag (Banadir) against land evictions by local administrations.",0,crowd size=no report,1774908916
SOM56108,26-March-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),,1,Military Forces of Somalia (2022-),,1,11,,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Karan,2.0652,45.39,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 March 2026, two government soldiers (SNA) engaged in an exchange of heavy gunfire in Mogadishu - Karan (Banadir) over an unknown dispute, and 2 soldiers were killed.",2,,1774983109
SOM56112,26-March-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Mubaarak,1.9167,44.7733,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 March 2026, government security forces (SNA) and AUSSOM UPDF troops clashed with Al Shabaab in the vicinity of Mubaarak village (Qoryooley, Lower Shabelle). More than 40 Al Shabaab militants were killed and others wounded.",40,,1774983109
SOM56123,26-March-2026,2026,1,Political violence,Battles,Armed clash,Hawiye-Abgal Sub-Clan Militia (Somalia),,4,Al Shabaab,,2,24,,706,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Raga Ceel,2.6557,46.0091,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 March 2026, Hawiye-Abgal sub-clan militia clashed with Al Shabaab in Raga Ceel village (Balcad, Middle Shabelle). There were no casualties.",0,,1774922350
SOM56130,26-March-2026,2026,1,Political violence,Violence against civilians,Attack,Military Forces of Somaliland (2024-),,1,Civilians (Somalia),Darod-Warsangeli Sub-Clan Group (Somalia),7,17,Civilian targeting,706,Eastern Africa,Somalia,Sanaag,Ceerigaabo,,Shidan,11.0831,47.8221,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 March 2026, Somaliland security forces attacked civilians from the Darod-Warsangeli sub-clan near Shidan village (Ceerigaabo, Sanaag). 2 youths were injured.",0,,1774983109
SOM56131,26-March-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),,6,,,0,60,,706,Eastern Africa,Somalia,Sanaag,Ceerigaabo,,Shidan,11.0831,47.8221,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 March 2026, residents of Shidan village (Ceerigaabo, Sanaag) protested against the Somaliland military and demanded justice. The protest began after Somaliland security forces attacked civilians on the same day (coded separately).",0,crowd size=no report,1774983109
SOM56134,26-March-2026,2026,1,Political violence,Battles,Armed clash,Hawiye-Abgal Sub-Clan Militia (Somalia),,4,Al Shabaab,,2,24,,706,Eastern Africa,Somalia,Middle Shabelle,Cadale,,Sumadaale,2.9194,46.0998,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 March 2026, Hawiye-Abgal sub-clan militia clashed with Al Shabaab in Sumadaale village (Cadale, Middle Shabelle). There were no casualties.",0,,1774983109
SOM56137,26-March-2026,2026,1,Political violence,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Somalia),Labor Group (Somalia),7,27,Civilian targeting,706,Eastern Africa,Somalia,Bakool,Tayeeglow,,Tayeeglow,4.0182,44.5127,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 March 2026, Al Shabaab attacked a civilian trader near Tayeeglow town (Tayeeglow, Bakool). Extent of injuries unknown.",0,,1774983109
SOM56157,26-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,8,28,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Bulo Mareer,1.6298,44.5196,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 March 2026, Al Shabaab clashed with AUSSOM UPDF troops at a base in Bulo Mareer town (Marka, Lower Shabelle). There were no casualties.",0,,1775609918
SOM56158,26-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Bulo Mareer,1.6298,44.5196,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 March 2026, overnight, Al Shabaab clashed with government security forces (SNA) at a base in Bulo Mareer town (Marka, Lower Shabelle). There were no casualties.",0,,1775609918
SOM56164,26-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,8,28,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Golweyn,1.6584,44.58,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 March 2026, overnight, Al Shabaab clashed with AUSSOM UPDF troops at a base in Golweyn village (Marka, Lower Shabelle). The clash was initiated with RPGs. There were no casualties. Al Shabaab claimed responsibility.",0,,1775609918
SOM56165,26-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Janaale,1.8,44.7,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 March 2026, overnight, Al Shabaab clashed with government security forces (SNA) at a base in Janaale town (Marka, Lower Shabelle). The clash was initiated with RPGs. There were no casualties. Al Shabaab claimed responsibility.",0,,1775609918
SOM56077,27-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Hawiye-Hawadle Sub-Clan Militia (Somalia),,4,24,,706,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Dabayoodle,4.05,45.4666,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 March 2026, Al Shabaab ambushed Hawiye-Hawadle sub-clan militia in Dabayoodle village (Bulo Burto, Hiraan). There were no casualties.",0,,1774983109
SOM56080,27-March-2026,2026,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State Somalia Province,,2,Military Forces of Somalia (2022-) Puntland Dervish Force,,1,12,,706,Eastern Africa,Somalia,Bari,Qandala,,Dasaan,11.1703,49.8239,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 March 2026, Islamic State Somalia Province launched mortar shellings against Puntland dervish forces near Dasaan village (Qandala, Bari), resulting in an unspecified material damages. Casualties unknown.",0,,1774983109
SOM56083,27-March-2026,2026,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State Somalia Province,,2,Military Forces of Somalia (2022-) Puntland Dervish Force,,1,12,,706,Eastern Africa,Somalia,Bari,Qandala,,Dhaadaar,11.128,49.8755,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 March 2026, Islamic State Somalia Province launched mortar shellings against Puntland dervish forces near Dhaadaar village (Qandala, Bari), resulting in an unspecified material damages. Casualties unknown.",0,,1774983109
SOM56084,27-March-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,2,,,0,20,,706,Eastern Africa,Somalia,Galgaduud,Dhuusamarreeb,,Dhaban-Dhulkuheys,5.2647,46.3977,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 27 March 2026, Al Shabaab militants were seen arriving and patrolling along the main road in Dhaban-Dhulkuheys village (Dhuusamarreeb, Galgaduud).",0,,1776191110
SOM56091,27-March-2026,2026,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Somalia (2022-),Military Forces of Somalia (2022-) Jubaland Security Force,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Jamaame,0.0692,42.7382,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 March 2026, government security forces (SNA) and Jubaland security forces fired mortar shells at Al Shabaab positions in Jamaame town (Jamaame, Lower Juba). Casualties unknown.",0,,1774922350
SOM56096,27-March-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Military Forces of Somalia (2022-) Jubaland Security Force,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Kobon,0.0356,42.7091,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 March 2026, government security forces (Danab) and Jubaland security forces clashed with Al Shabaab near Kobon village (Jamaame, Lower Juba). There were no casualties.",0,,1774983109
SOM56107,27-March-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Labor Group (Somalia),6,,,0,60,,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Hawl Wadaag,2.048,45.32,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 March 2026, business owners and traders protested in the Suuqa Bakaraha neighborhood in Mogadishu - Hawl Wadaag (Banadir) against land evictions by local administrations.",0,crowd size=no report,1774908916
SOM56132,27-March-2026,2026,1,Political violence,Battles,Armed clash,Darod-Warsangeli-Nuux Cumar Sub-Clan Militia (Somalia),,4,Isaaq-Habar Jeclo Sub-Clan Militia (Somalia),,4,44,,706,Eastern Africa,Somalia,Sanaag,Ceerigaabo,,Shidan,11.0831,47.8221,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 March 2026, Darod-Warsangeli-Nuux Cumar sub-clan militias clashed with the Isaaq-Habar Jeclo sub-clan militia in Shidan village (Ceerigaabo, Sanaag) over a land dispute. Casualties unknown.",0,,1774983109
